:::::END_GAME::::: 2021-07-19 01:41:34,106 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:41:34,106 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 01:41:34,107 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 01:42:25,147 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:42:27,108 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 01:42:27,108 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:42:27,108 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 01:42:27,109 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:42:27,109 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 01:42:27,109 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 01:50:37,206 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:50:37,206 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:50:38,605 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 01:50:38,605 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 01:50:38,606 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:50:38,606 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:50:38,607 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 01:50:38,607 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 01:50:38,607 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:50:38,607 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:50:38,608 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 01:50:38,608 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 01:50:38,608 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 01:50:38,608 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 01:51:11,775 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:51:13,163 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 01:51:13,163 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:51:13,163 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 01:51:13,164 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:51:13,164 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 01:51:13,164 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 01:53:39,840 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:53:41,211 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 01:53:41,212 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:53:41,212 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 01:53:41,213 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:53:41,213 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 01:53:41,213 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 01:54:06,936 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:54:08,510 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 01:54:08,510 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:54:08,511 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 01:54:08,511 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:54:08,511 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 01:54:08,512 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:09:57,177 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:09:58,679 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:09:58,679 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:09:58,680 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:09:58,680 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:09:58,681 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:09:58,681 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:10:14,617 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:10:15,910 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:10:15,910 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:10:15,911 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:10:15,911 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:10:15,912 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:10:15,912 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:33:06,100 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:33:07,545 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:33:07,545 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:33:07,545 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:33:07,546 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:33:07,546 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:33:07,546 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:33:20,100 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:33:21,456 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:33:21,457 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:33:21,457 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:33:21,458 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:33:21,459 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:33:21,459 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:34:07,077 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:34:08,451 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:34:08,452 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:34:08,452 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:34:08,453 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:34:08,453 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:34:08,453 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:34:10,470 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:34:11,759 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:34:11,759 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:34:11,760 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:34:11,761 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:34:11,761 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:34:11,761 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:36:16,517 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:36:17,856 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:36:17,856 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:36:17,856 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:36:17,857 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:36:17,857 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:36:17,857 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:37:11,834 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:37:13,352 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:37:13,353 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:37:13,353 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:37:13,354 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:37:13,354 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:37:13,354 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:53:30,589 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:53:31,976 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:53:31,977 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:53:31,977 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:53:31,977 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:53:31,978 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:53:31,978 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:54:40,070 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:54:41,407 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:54:41,407 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:54:41,407 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:54:41,408 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:54:41,408 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:54:41,409 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-19 02:55:02,278 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 02:55:03,907 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 02:55:03,908 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 02:55:03,908 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
:::::END_GAME::::: 2021-07-19 02:55:03,908 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 02:55:03,909 - INFO - JSON content found
:::::END_GAME::::: 2021-07-19 02:55:03,909 - INFO - DATA collected successfully
:::::END_GAME::::: 2021-07-22 16:50:01,554 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-22 16:50:02,796 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-22 16:50:02,796 - INFO - Connection established
:::::END_GAME::::: 2021-07-22 16:50:02,796 - INFO - Method: GET - Endpoint: https://api.github.com/events
:::::END_GAME::::: 2021-07-22 16:50:02,797 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-22 16:50:02,797 - INFO - JSON content found
:::::END_GAME::::: 2021-07-22 16:50:02,797 - INFO - DATA collected successfully
